   2.28640  -2.39087   0.65482   6.20414   6.20416   9.07189  10.81653  10.81654  15.24312  17.62661  17.62669
   2.31430  -2.23919   0.39458   6.17205   6.17207   9.03695  10.79025  10.79026  15.21749  18.03170  18.03179
   2.31430  -2.23919   0.39458   6.17205   6.17207   9.03695  10.79025  10.79026  15.21749  18.03170  18.03179
   2.33404  -2.23590   0.46251   5.97515   6.12211   9.10916  10.88620  10.92777  15.09819  17.81768  17.98316
   2.35377  -2.23260   0.53044   5.77826   6.07215   9.18138  10.98215  11.06527  14.97890  17.60366  17.93453
   2.37350  -2.22931   0.59837   5.58136   6.02220   9.25359  11.07810  11.20278  14.85960  17.38964  17.88589
   2.39323  -2.22601   0.66630   5.38446   5.97224   9.32580  11.17405  11.34028  14.74031  17.17563  17.83726
   2.41296  -2.22272   0.73422   5.18757   5.92228   9.39802  11.27000  11.47778  14.62101  16.96161  17.78863
   2.43269  -2.21942   0.80215   4.99067   5.87232   9.47023  11.36595  11.61529  14.50172  16.74759  17.73999
   2.45243  -2.21613   0.87008   4.79378   5.82236   9.54244  11.46190  11.75279  14.38242  16.53357  17.69136
   2.47216  -2.21284   0.93801   4.59688   5.77240   9.61465  11.55785  11.89030  14.26313  16.31956  17.64273
   2.49189  -2.14347   0.93173   4.41242   5.70655   9.59719  11.71126  12.09217  14.21559  16.18785  17.48130
   2.51162  -2.02124   0.86608   4.23790   5.62797   9.50799  11.91065  12.34554  14.22545  16.12200  17.22963
   2.53135  -1.89901   0.80044   4.06338   5.54940   9.41879  12.11004  12.59891  14.23531  16.05614  16.97796
   2.55108  -1.77679   0.73480   3.88887   5.47082   9.32959  12.30942  12.85228  14.24517  15.99029  16.72629
   2.57082  -1.67001   0.69054   3.72773   5.39322   9.23800  12.42726  13.12112  14.28935  15.95323  16.52762
   2.59055  -1.59412   0.68907   3.59334   5.31759   9.14163  12.38199  13.42088  14.40217  15.97375  16.43495
   2.61028  -1.51824   0.68761   3.45894   5.24195   9.04527  12.33672  13.72065  14.51499  15.99428  16.34227
   2.63001  -1.44235   0.68614   3.32455   5.16632   8.94890  12.29145  14.02041  14.62781  16.01481  16.24960
   2.64974  -1.37665   0.68666   3.21197   5.09516   8.85880  12.22399  14.29552  14.73168  16.06128  16.19407
   2.66947  -1.39242   0.70313   3.27379   5.05980   8.81882  11.97902  14.37335  14.76393  16.31534  16.43560
   2.68921  -1.40819   0.71961   3.33561   5.02443   8.77883  11.73404  14.45118  14.79617  16.56939  16.67713
   2.68921  -1.40819   0.71961   3.33561   5.02443   8.77883  11.73404  14.45118  14.79617  16.56939  16.67713
   2.70060  -1.31350   0.63019   3.33449   4.93858   8.91209  11.73650  14.39725  14.73780  16.56402  16.66951
   2.71199  -1.21882   0.54077   3.33338   4.85273   9.04536  11.73895  14.34333  14.67943  16.55864  16.66189
   2.72338  -1.12414   0.45135   3.33226   4.76688   9.17862  11.74140  14.28940  14.62106  16.55326  16.65427
   2.73477  -1.02945   0.36192   3.33114   4.68102   9.31188  11.74385  14.23547  14.56269  16.54788  16.64665
   2.74617  -0.93477   0.27250   3.33002   4.59517   9.44514  11.74631  14.18155  14.50433  16.54250  16.63903
   2.75756  -0.84009   0.18308   3.32890   4.50932   9.57840  11.74876  14.12762  14.44596  16.53713  16.63141
   2.76895  -0.80798   0.14927   3.35008   4.44665   9.71683  11.63102  14.09022  14.39611  16.54072  16.81185
   2.78034  -0.80715   0.14325   3.38240   4.39557   9.85785  11.45319  14.06108  14.35053  16.54880  17.08633
   2.79173  -0.80632   0.13724   3.41473   4.34449   9.99886  11.27537  14.03195  14.30495  16.55687  17.36081
   2.80313  -0.80549   0.13122   3.44706   4.29341  10.13988  11.09754  14.00281  14.25937  16.56495  17.63528
   2.81452  -0.80467   0.12521   3.47938   4.24232  10.28090  10.91971  13.97367  14.21379  16.57303  17.90976
   2.82591  -0.80384   0.11919   3.51171   4.19124  10.42191  10.74188  13.94454  14.16821  16.58111  18.18423
   2.83730  -0.77726   0.09287   3.54272   4.13381  10.50001  10.60176  13.94279  14.14431  16.66669  18.35369
   2.84869  -0.69917   0.02594   3.57110   4.06368  10.45227  10.53707  13.99583  14.16377  16.90729  18.31313
   2.86009  -0.62108  -0.04099   3.59948   3.99354  10.40454  10.47237  14.04888  14.18323  17.14789  18.27256
   2.87148  -0.54300  -0.10793   3.62786   3.92341  10.35680  10.40768  14.10192  14.20268  17.38849  18.23200
   2.88287  -0.46491  -0.17486   3.65624   3.85327  10.30906  10.34299  14.15496  14.22214  17.62909  18.19143
   2.89426  -0.38682  -0.24179   3.68461   3.78314  10.26132  10.27829  14.20800  14.24160  17.86969  18.15086
   2.90565  -0.30874  -0.30872   3.71299   3.71301  10.21359  10.21360  14.26104  14.26105  18.11029  18.11030
   2.90565  -0.30874  -0.30872   3.71299   3.71301  10.21359  10.21360  14.26104  14.26105  18.11029  18.11030
   2.92844  -0.46491  -0.17486   3.65624   3.85327  10.30906  10.34299  14.15496  14.22214  17.62909  18.19143
   2.95122  -0.62108  -0.04099   3.59948   3.99354  10.40453  10.47238  14.04888  14.18323  17.14789  18.27256
   2.97401  -0.77726   0.09287   3.54272   4.13381  10.50001  10.60176  13.94279  14.14431  16.66670  18.35369
   2.99679  -0.93343   0.22674   3.48597   4.27408  10.59548  10.73115  13.83671  14.10540  16.18550  18.43482
   3.01958  -1.08960   0.36060   3.42921   4.41434  10.69096  10.86054  13.73063  14.06648  15.70430  18.51595
   3.04236  -1.24578   0.49446   3.37245   4.55461  10.78643  10.98993  13.62455  14.02757  15.22311  18.59708
   3.06514  -1.38041   0.56306   3.48484   4.70527  10.68035  11.09265  13.43076  14.00375  15.25952  18.55522
   3.08793  -1.50427   0.59901   3.68181   4.86113  10.47350  11.18203  13.19312  13.98748  15.55473  18.45187
   3.11071  -1.62813   0.63496   3.87878   5.01699  10.26665  11.27141  12.95548  13.97121  15.84994  18.34852
   3.13350  -1.75199   0.67092   4.07575   5.17285  10.05979  11.36079  12.71785  13.95494  16.14515  18.24517
   3.15628  -1.87585   0.70687   4.27271   5.32870   9.85294  11.45018  12.48021  13.93867  16.44037  18.14182
   3.17906  -1.99971   0.74282   4.46968   5.48456   9.64609  11.53956  12.24257  13.92240  16.73558  18.03847
   3.20185  -2.09054   0.74720   4.68368   5.61918   9.48338  11.55658  12.01605  13.98029  16.99025  17.97284
   3.22463  -2.11532   0.68843   4.93174   5.71133   9.40898  11.42886  11.81175  14.18649  17.16382  17.98267
   3.24742  -2.14009   0.62966   5.17980   5.80348   9.33457  11.30113  11.60745  14.39269  17.33740  17.99249
   3.27020  -2.16487   0.57089   5.42786   5.89563   9.26017  11.17341  11.40316  14.59889  17.51097  18.00232
   3.29299  -2.18964   0.51212   5.67592   5.98778   9.18576  11.04569  11.19886  14.80509  17.68455  18.01214
   3.31577  -2.21442   0.45335   5.92399   6.07992   9.11136  10.91797  10.99456  15.01129  17.85812  18.02197
   3.33855  -2.23919   0.39458   6.17205   6.17207   9.03695  10.79025  10.79026  15.21749  18.03170  18.03179
   3.33855  -2.23919   0.39458   6.17205   6.17207   9.03695  10.79025  10.79026  15.21749  18.03170  18.03179
   3.35829  -2.23590   0.46251   5.97515   6.12211   9.10916  10.88620  10.92777  15.09819  17.81768  17.98316
   3.37802  -2.23260   0.53044   5.77826   6.07215   9.18138  10.98215  11.06527  14.97890  17.60366  17.93453
   3.39775  -2.22931   0.59837   5.58136   6.02219   9.25359  11.07810  11.20278  14.85960  17.38964  17.88589
   3.41748  -2.22601   0.66630   5.38447   5.97223   9.32580  11.17406  11.34028  14.74031  17.17563  17.83726
   3.43721  -2.22272   0.73422   5.18757   5.92227   9.39801  11.27001  11.47779  14.62101  16.96161  17.78862
   3.45694  -2.21942   0.80215   4.99068   5.87231   9.47022  11.36596  11.61529  14.50172  16.74759  17.73999
   3.47668  -2.21613   0.87008   4.79379   5.82235   9.54243  11.46191  11.75280  14.38243  16.53357  17.69136
   3.49641  -2.21284   0.93801   4.59689   5.77239   9.61465  11.55786  11.89030  14.26313  16.31956  17.64272
   3.51614  -2.14347   0.93173   4.41243   5.70653   9.59718  11.71127  12.09218  14.21559  16.18785  17.48129
   3.53587  -2.02124   0.86609   4.23791   5.62796   9.50798  11.91066  12.34555  14.22545  16.12200  17.22962
   3.55560  -1.89902   0.80044   4.06339   5.54938   9.41878  12.11005  12.59892  14.23532  16.05614  16.97795
   3.57533  -1.77679   0.73480   3.88888   5.47081   9.32958  12.30943  12.85229  14.24518  15.99029  16.72628
   3.59506  -1.67001   0.69055   3.72773   5.39321   9.23799  12.42727  13.12112  14.28936  15.95323  16.52763
   3.61480  -1.59413   0.68908   3.59334   5.31758   9.14163  12.38200  13.42089  14.40218  15.97376  16.43504
   3.63453  -1.51824   0.68761   3.45895   5.24194   9.04526  12.33673  13.72065  14.51500  15.99428  16.34244
   3.65426  -1.44236   0.68614   3.32456   5.16631   8.94889  12.29146  14.02041  14.62782  16.01481  16.24985
   3.67399  -1.37665   0.68667   3.21197   5.09515   8.85879  12.22400  14.29552  14.73169  16.06129  16.19438
   3.69372  -1.39242   0.70314   3.27380   5.05979   8.81881  11.97903  14.37335  14.76393  16.31534  16.43587
   3.71345  -1.40819   0.71962   3.33562   5.02442   8.77883  11.73405  14.45118  14.79618  16.56940  16.67736
   3.71345  -1.40819   0.71961   3.33561   5.02443   8.77883  11.73404  14.45118  14.79617  16.56939  16.67713
   3.72485  -1.42396   0.73608   3.39744   4.98907   8.73885  11.48907  14.52901  14.82842  16.82345  16.91866
   3.73624  -1.43972   0.75256   3.45926   4.95371   8.69887  11.24409  14.60684  14.86067  17.07750  17.16019
   3.74763  -1.45549   0.76903   3.52109   4.91834   8.65889  10.99912  14.68467  14.89291  17.33156  17.40172
   3.75902  -1.47126   0.78550   3.58291   4.88298   8.61890  10.75414  14.76250  14.92516  17.58561  17.64324
   3.77042  -1.48703   0.80198   3.64473   4.84762   8.57892  10.50917  14.84033  14.95741  17.83966  17.88477
   3.78181  -1.50280   0.81845   3.70656   4.81225   8.53894  10.26419  14.91816  14.98965  18.09372  18.12630
   3.79320  -1.45137   0.75790   3.76773   4.78454   8.50710  10.07682  15.08763  15.14097  18.19405  18.22096
   3.80459  -1.36633   0.65883   3.82858   4.76066   8.47933   9.91824  15.30292  15.35181  18.21751  18.24219
   3.81598  -1.28130   0.55976   3.88944   4.73678   8.45156   9.75966  15.51821  15.56266  18.24098  18.26342
   3.82738  -1.19626   0.46069   3.95029   4.71290   8.42379   9.60108  15.73351  15.77351  18.26445  18.28464
   3.83877  -1.11123   0.36162   4.01114   4.68902   8.39603   9.44251  15.94880  15.98436  18.28791  18.30587
   3.85016  -1.02620   0.26255   4.07199   4.66513   8.36826   9.28393  16.16409  16.19521  18.31138  18.32709
   3.86155  -0.94116   0.16348   4.13284   4.64125   8.34049   9.12535  16.37938  16.40605  18.33485  18.34832
   3.87294  -0.85613   0.06441   4.19370   4.61737   8.31272   8.96678  16.59467  16.61690  18.35831  18.36954
   3.88434  -0.77109  -0.03466   4.25455   4.59349   8.28495   8.80820  16.80996  16.82775  18.38178  18.39077
   3.89573  -0.68606  -0.13373   4.31540   4.56961   8.25719   8.64962  17.02525  17.03860  18.40525  18.41200
   3.90712  -0.60102  -0.23280   4.37625   4.54572   8.22942   8.49105  17.24055  17.24944  18.42871  18.43322
   3.91851  -0.51599  -0.33187   4.43710   4.52184   8.20165   8.33247  17.45584  17.46029  18.45218  18.45445
   3.92990  -0.43096  -0.43094   4.49795   4.49796   8.17388   8.17389  17.67113  17.67114  18.47565  18.47567
